j,t,M 0-3,M 4-8,M 9-13,M 14-18,M 19-30,M 31-50,M 51+,F 0-3,F 4-8,F 9-13,F 14-18,F 19-30,F 31-50,F 51+
1010500204121,2013,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1010500204142,2013,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1010500204145,2013,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1010500204169,2013,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1010500204193,2013,0,0,0,1,2,0,1,0,0,0,0,0,1,0
1010500204217,2013,0,1,0,0,0,1,0,1,1,1,0,1,0,0
1010600402002,2013,0,0,0,0,2,0,0,0,0,0,0,0,1,0
1010600402014,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1010600402021,2013,0,2,0,2,0,1,0,1,0,1,0,0,1,0
1010600402039,2013,0,0,1,0,0,1,0,2,1,2,0,1,0,0
1010600402057,2013,0,1,1,0,0,0,1,0,0,0,1,0,1,0
1010600402075,2013,1,1,1,1,0,1,0,0,1,0,0,0,1,0
1010600402094,2013,1,0,2,0,0,0,1,0,2,0,0,0,1,0
1010600402112,2013,1,0,2,0,0,1,0,0,1,0,1,1,1,0
1010600402130,2013,0,0,1,0,1,0,1,0,0,0,1,0,1,0
1010600402148,2013,0,1,2,0,1,0,1,1,0,0,2,0,1,0
1010600402160,2013,0,0,2,0,1,0,0,0,0,0,0,0,1,1
1010600402167,2013,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1020100207002,2013,0,0,2,0,1,0,1,0,0,0,0,0,1,0
1020100207012,2013,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1020100207017,2013,2,0,1,0,0,1,0,0,1,0,0,0,1,0
1020100207027,2013,0,0,3,0,1,1,0,0,1,0,1,0,1,0
1020100207047,2013,1,1,2,1,0,0,1,0,0,0,0,0,1,0
1020100207062,2013,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1020100207077,2013,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1020100207092,2013,0,0,0,2,1,1,1,0,0,0,0,0,0,1
1020100207107,2013,0,0,2,2,3,0,1,0,0,0,0,0,0,1
1020100207122,2013,0,0,0,0,0,1,0,0,2,0,0,1,0,0
1020100207137,2013,0,0,0,0,1,0,0,0,2,0,0,1,0,0
1020200802002,2013,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1020200802017,2013,2,1,0,1,0,1,0,0,0,1,0,1,0,1
1020200802028,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1020200802033,2013,1,1,1,0,0,1,0,0,0,1,0,1,0,0
1020200802048,2013,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1020200802063,2013,0,1,1,2,1,1,0,0,0,0,0,0,1,0
1020200802078,2013,0,0,2,2,1,0,2,1,0,0,0,0,1,0
1020200802108,2013,0,0,0,1,3,0,1,0,0,0,0,0,1,0
1020200802120,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1020200802124,2013,2,0,0,1,0,1,0,0,1,1,1,0,1,0
1020200802139,2013,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1020301001002,2013,0,1,0,1,0,0,1,0,0,1,1,1,1,0
1020301001017,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1020301001032,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1020301001047,2013,1,1,2,0,1,1,0,0,0,0,0,1,1,0
1020301001062,2013,0,0,0,2,2,1,1,0,0,2,0,2,1,0
1020301001080,2013,0,0,0,0,0,0,0,0,1,2,0,1,0,0
1020301001095,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1020301001097,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1020301001111,2013,0,1,1,1,2,0,1,1,0,0,0,2,1,0
1020301001128,2013,0,2,1,2,0,1,0,1,0,0,0,0,1,0
1020301001145,2013,0,0,1,1,2,0,1,0,1,0,1,1,1,0
1020301001152,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1020401702002,2013,1,1,0,0,0,1,0,0,1,1,0,0,1,0
1020401702005,2013,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1020401702018,2013,1,0,0,2,1,0,1,0,1,1,0,0,1,1
1020401702033,2013,0,1,1,1,2,1,0,0,0,0,1,0,1,0
1020401702048,2013,0,1,1,0,0,1,0,1,0,1,0,0,1,0
1020401702063,2013,0,1,1,0,0,1,0,1,1,1,0,1,0,0
1020401702078,2013,0,0,0,1,2,0,1,0,0,0,1,0,0,1
1020401702093,2013,0,0,1,1,0,0,1,1,0,0,1,1,0,1
1020401702108,2013,0,0,0,0,1,0,1,0,0,2,0,0,0,1
1020401702123,2013,2,0,0,0,1,0,0,0,0,0,0,1,0,0
1020401702138,2013,0,0,0,1,0,0,1,0,0,1,1,1,0,1
1020401702149,2013,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1020601301002,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1020601301018,2013,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1020601301033,2013,0,0,1,0,0,0,1,1,0,0,1,1,1,0
1020601301050,2013,0,0,1,0,2,1,0,0,1,0,2,0,1,0
1020601301066,2013,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1020601301081,2013,0,0,0,1,2,1,0,1,1,1,1,0,1,0
1020601301097,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1020601301134,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1020601301136,2013,0,0,0,0,0,1,0,1,1,0,0,1,0,0
1020601301180,2013,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1020700101027,2013,0,0,1,1,0,0,0,0,2,1,0,0,1,0
1020700101057,2013,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1020700101087,2013,0,1,0,0,1,1,0,2,0,0,0,1,0,0
1020700101117,2013,0,2,0,1,0,1,0,0,0,0,1,0,1,0
1020700101177,2013,0,0,0,0,0,1,0,1,1,0,0,1,0,0
1020700101237,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1020700101297,2013,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1020700101327,2013,0,0,0,0,0,1,0,0,1,1,0,1,0,0
1020800603004,2013,0,1,0,1,2,1,1,0,0,0,1,1,0,1
1020800603019,2013,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1020800603029,2013,0,0,0,2,1,0,1,0,0,0,0,0,0,1
1020800603034,2013,1,1,0,0,0,1,0,0,1,2,0,1,0,0
1020800603049,2013,1,0,0,0,3,1,0,0,1,1,1,0,1,0
1020800603064,2013,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1020800603079,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1020800603094,2013,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1020800603109,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1020800603124,2013,0,0,1,0,2,0,0,0,0,0,0,0,0,1
1020800603140,2013,0,0,1,0,0,0,0,1,1,0,0,0,1,1
1020800603180,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1020900602006,2013,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1020900602024,2013,0,1,2,0,0,1,0,0,0,0,0,1,0,0
1020900602043,2013,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1020900602063,2013,0,0,2,0,0,0,1,0,0,0,1,0,0,1
1020900602083,2013,0,1,1,0,0,1,0,0,0,1,2,1,0,0
1020900602104,2013,1,1,2,0,0,0,1,0,1,0,2,0,1,0
1020900602123,2013,0,1,0,1,0,1,0,1,0,2,0,0,1,0
1020900602142,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1020900602162,2013,0,0,0,1,1,0,0,0,0,0,0,0,0,2
1020900602172,2013,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1020900602182,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1030100204003,2013,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1030100204012,2013,0,1,1,1,0,1,0,0,0,1,1,0,1,0
1030100204013,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1030100204023,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1030100204032,2013,0,0,0,0,0,0,0,0,1,2,1,2,1,0
1030100204047,2013,1,1,1,0,0,1,0,0,0,0,0,1,0,0
1030100204091,2013,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1030100204106,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1030100204129,2013,0,1,2,0,0,1,0,1,0,0,0,1,0,0
1030100204139,2013,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1030100204148,2013,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1030100204157,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1030300605002,2013,1,0,1,0,0,0,1,0,0,1,1,2,0,1
1030300605014,2013,0,0,0,2,1,0,1,0,1,0,0,1,1,0
1030300605027,2013,1,1,1,0,1,0,1,0,0,0,0,1,0,1
1030300605036,2013,0,0,1,1,0,1,0,1,1,1,0,0,1,0
1030300605040,2013,0,0,0,2,2,0,1,0,0,1,0,1,1,0
1030300605052,2013,1,1,0,1,0,0,1,0,0,2,0,3,1,0
1030300605066,2013,0,0,0,0,5,0,1,0,0,0,1,3,0,1
1030300605078,2013,0,0,1,1,3,2,1,0,0,0,1,0,1,1
1030300605100,2013,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1030300605107,2013,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1030300605119,2013,0,0,1,0,2,0,0,0,0,0,0,0,1,0
1030300605131,2013,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1030400101001,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1030400101014,2013,1,0,1,1,0,1,0,0,1,1,0,0,1,0
1030400101027,2013,0,1,1,0,0,0,0,0,0,2,0,1,1,0
1030400101040,2013,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1030400101054,2013,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1030400101067,2013,0,1,1,0,0,0,0,0,0,1,0,1,0,0
1030400101077,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1030400101085,2013,0,1,1,1,0,0,0,1,1,0,0,1,0,0
1030400101104,2013,0,0,0,0,0,0,0,1,0,2,2,0,1,0
1030400101115,2013,0,0,0,0,0,0,0,0,0,1,1,0,0,1
1030400101120,2013,0,1,1,0,0,1,0,1,2,0,0,0,1,1
1030400101135,2013,1,1,1,2,0,1,0,0,1,1,0,0,1,0
1030501202001,2013,2,1,0,0,0,1,0,0,0,0,0,1,0,0
1030501202022,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1030501202036,2013,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1030501202043,2013,0,1,1,0,0,1,0,1,0,1,2,0,1,0
1030501202059,2013,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1030501202065,2013,1,1,0,0,0,0,2,0,1,1,2,1,1,0
1030501202086,2013,1,1,1,0,0,1,1,0,1,2,1,0,1,0
1030501202107,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1030501202130,2013,0,0,2,1,0,0,1,0,0,0,1,2,1,0
1030501202137,2013,0,0,0,1,1,0,1,0,0,1,0,0,0,0
1030501202152,2013,0,0,0,0,0,0,1,0,1,1,0,0,1,0
1030501202174,2013,0,0,1,1,1,0,1,0,0,1,0,1,1,0
1030600608021,2013,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1030600608036,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1030600608043,2013,0,0,1,1,2,0,0,0,0,1,0,0,1,0
1030600608062,2013,0,1,1,0,0,1,0,0,0,0,1,1,0,0
1030600608088,2013,0,0,0,0,0,1,0,1,0,0,1,1,0,0
1030600608112,2013,2,0,0,1,0,1,0,0,1,0,1,0,1,0
1030600608122,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1030600608133,2013,0,0,0,0,1,0,1,0,0,0,1,2,1,0
1030600608152,2013,0,0,1,0,1,0,0,0,1,0,1,0,1,0
1030600608174,2013,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1030600608196,2013,0,1,1,0,0,1,0,0,0,0,0,1,0,0
1030700116004,2013,0,1,1,0,0,1,0,0,0,1,0,2,0,0
1030700116016,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1030700116028,2013,0,0,1,1,1,0,0,1,0,0,0,0,1,0
1030700116040,2013,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1030700116064,2013,0,0,0,0,0,0,1,1,0,0,1,1,1,0
1030700116076,2013,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1030700116088,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1030700116100,2013,0,1,1,0,0,1,0,0,1,0,0,1,0,0
1030700116112,2013,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1030700116124,2013,0,0,1,1,0,1,0,0,0,1,0,0,1,0
1030700116136,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1030700709006,2013,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1030700709025,2013,1,1,0,1,0,0,1,1,0,0,1,0,1,0
1030700709043,2013,0,1,1,0,0,0,1,0,0,0,3,0,1,0
1030700709061,2013,1,1,0,1,1,0,0,0,0,0,0,0,1,0
1030700709079,2013,0,0,2,0,0,0,1,0,0,0,1,2,0,1
1030700709097,2013,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1030700709115,2013,0,1,0,0,0,1,0,1,1,0,0,1,0,0
1030700709133,2013,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1030700709151,2013,0,1,0,0,0,1,0,1,1,0,0,1,0,0
1030700709166,2013,1,0,1,0,0,1,0,0,0,1,0,1,0,0
1030700709167,2013,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1030700709171,2013,0,0,1,0,1,0,1,0,0,1,0,0,0,1
1040101204003,2013,0,1,1,0,1,1,0,1,1,1,1,0,1,0
1040101204009,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1040101204022,2013,0,0,1,1,3,0,1,0,0,0,0,0,0,1
1040101204045,2013,1,0,0,0,1,0,1,1,1,0,0,1,0,0
1040101204063,2013,0,0,0,0,1,0,0,0,0,0,0,2,1,0
1040101204081,2013,0,1,2,0,1,0,1,0,0,0,0,1,1,0
1040101204099,2013,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1040101204118,2013,0,0,0,0,0,1,0,1,1,0,0,1,0,0
1040101204136,2013,0,0,0,0,0,1,0,0,1,1,0,1,0,0
1040101204154,2013,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1040101204172,2013,0,0,1,0,1,0,1,0,0,0,2,0,1,0
1040300109011,2013,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1040300109023,2013,0,0,1,1,3,1,1,0,0,0,0,2,1,0
1040300109035,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1040300109047,2013,0,0,0,0,0,0,0,0,0,2,1,0,1,0
1040300109059,2013,0,0,0,1,2,0,0,0,0,0,0,1,0,1
1040300109071,2013,0,1,0,1,0,0,0,0,0,1,0,0,1,1
1040300109083,2013,0,2,0,0,0,0,0,0,0,0,0,1,0,0
1040300109095,2013,0,0,1,1,0,0,0,0,1,0,0,0,1,0
1040300109107,2013,0,1,0,1,0,0,0,0,0,1,1,3,1,1
1040300109119,2013,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1040300109131,2013,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1040300109143,2013,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1040300404002,2013,0,0,0,0,2,0,0,0,0,0,1,1,1,0
1040300404014,2013,0,0,1,1,0,0,1,0,0,1,1,1,1,0
1040300404027,2013,0,1,0,0,1,0,1,0,1,0,0,1,0,1
1040300404040,2013,0,0,0,1,1,0,1,0,0,0,1,2,1,0
1040300404053,2013,0,1,2,0,0,0,1,0,0,0,1,0,2,0
1040300404065,2013,0,1,0,1,1,0,1,0,0,1,0,1,0,1
1040300404074,2013,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1040300404079,2013,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1040300404093,2013,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1040300404106,2013,0,1,0,1,0,1,0,1,2,1,0,0,1,0
1040300404118,2013,1,0,0,0,0,1,0,0,1,2,2,0,1,0
1040300404143,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1040400103001,2013,1,1,1,0,0,1,0,0,1,1,0,1,0,0
1040400103011,2013,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1040400103016,2013,1,1,1,0,0,1,0,0,1,0,1,0,1,0
1040400103031,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1040400103046,2013,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1040400103047,2013,0,1,0,2,0,0,1,0,0,0,0,1,1,0
1040400103062,2013,1,0,0,0,0,1,0,0,2,1,1,1,0,0
1040400103077,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1040400103092,2013,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1040400103107,2013,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1040400103122,2013,0,1,0,0,0,0,0,1,0,1,1,0,1,0
1040400103137,2013,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1040500701004,2013,0,1,0,0,0,1,0,2,1,2,0,2,0,0
1040500701025,2013,1,0,1,0,0,1,0,0,2,0,0,1,0,0
1040500701046,2013,1,0,0,0,0,1,0,1,1,1,1,1,1,0
1040500701062,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1040500701070,2013,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1040500701114,2013,1,0,2,0,1,0,1,0,1,0,1,0,1,0
1040500701135,2013,0,0,1,1,1,0,1,1,0,0,0,2,1,0
1040500701141,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1040500701158,2013,1,1,2,0,0,1,0,0,0,0,0,0,1,0
1040500701179,2013,1,1,0,0,0,1,0,0,0,1,0,1,1,0
1040500701200,2013,1,1,0,0,0,1,0,0,1,1,0,0,1,0
1040600803003,2013,0,2,2,1,1,1,0,0,0,0,1,1,0,0
1040600803020,2013,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1040600803033,2013,0,0,1,1,1,0,1,1,1,1,1,1,0,2
1040600803055,2013,0,0,0,0,1,2,0,2,0,0,0,1,0,0
1040600803074,2013,0,0,1,0,1,1,0,1,1,2,1,0,1,0
1040600803117,2013,1,1,0,0,1,0,0,0,0,0,2,1,0,1
1040600803137,2013,0,1,1,1,1,1,1,1,0,0,0,0,1,0
1040600803155,2013,0,1,0,1,0,0,0,0,0,0,1,1,1,0
1040600803183,2013,0,0,0,1,0,0,0,1,0,1,2,1,0,1
1040600803197,2013,0,0,0,0,0,0,0,0,2,0,0,1,0,0
1040600803207,2013,1,1,1,0,0,1,0,0,1,0,0,1,0,0
1040800402020,2013,0,2,1,1,0,1,0,1,0,0,0,0,1,1
1040800402039,2013,0,2,0,0,0,1,0,1,0,0,0,1,0,0
1040800402054,2013,0,0,1,1,1,0,0,0,2,0,0,0,1,1
1040800402055,2013,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1040800402080,2013,1,1,0,0,0,1,0,0,1,1,1,0,1,0
1040800402098,2013,1,0,0,0,0,1,0,0,1,0,0,1,0,0
1040800402116,2013,0,0,0,1,0,0,1,0,1,0,0,1,0,1
1040800402135,2013,1,1,0,0,0,1,0,0,1,1,2,0,1,0
1040800402155,2013,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1040800402167,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1040800402173,2013,1,1,0,0,0,1,0,0,1,0,0,0,1,0
1050100105005,2013,0,0,0,0,1,2,0,1,2,1,0,3,0,0
1050100105031,2013,0,0,0,1,1,0,1,0,0,0,0,0,0,1
1050100105037,2013,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1050100105053,2013,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1050100105075,2013,0,0,0,0,0,1,0,1,1,0,0,1,0,0
1050100105077,2013,0,0,1,0,0,0,1,0,0,1,1,0,1,0
1050100105091,2013,0,0,0,2,2,0,1,0,1,0,1,1,0,1
1050100105110,2013,0,0,0,1,0,0,1,0,0,0,1,2,0,0
1050100105136,2013,0,1,1,0,1,0,0,1,1,0,0,1,0,0
1050100105153,2013,0,0,0,0,0,1,0,0,1,2,0,1,0,0
1050100105174,2013,0,0,0,0,2,0,1,0,0,0,0,0,1,0
1050100105200,2013,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1050200201004,2013,0,0,0,0,0,1,0,0,1,2,0,0,1,0
1050200201022,2013,0,0,1,1,2,0,0,0,0,0,1,0,1,0
1050200201027,2013,1,1,0,0,0,1,0,1,0,1,0,0,1,0
1050200201041,2013,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1050200201057,2013,1,0,1,1,0,1,0,0,2,0,0,0,1,0
1050200201078,2013,0,0,0,0,0,1,0,1,1,1,0,0,1,0
1050200201099,2013,2,0,0,1,0,1,0,0,1,0,0,1,0,0
1050200201120,2013,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1050200201142,2013,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1050200201163,2013,1,2,0,0,0,1,0,0,1,0,0,1,0,0
1050200201184,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1050200201205,2013,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1050200712002,2013,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1050200712020,2013,2,0,0,0,0,1,0,0,1,1,0,1,0,0
1050200712035,2013,2,1,0,1,0,1,0,0,0,0,0,1,1,0
1050200712040,2013,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1050200712054,2013,0,1,0,0,0,1,0,1,0,2,1,0,1,0
1050200712064,2013,0,2,0,1,0,1,0,0,0,0,0,1,0,1
1050200712073,2013,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1050200712091,2013,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1050200712100,2013,1,2,0,2,2,0,1,0,1,0,2,1,1,0
1050200712110,2013,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1050200712138,2013,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1050201503002,2013,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1050201503015,2013,0,0,1,1,0,0,2,0,0,0,0,0,0,0
1050201503021,2013,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1050201503026,2013,2,0,0,0,1,0,0,0,0,0,0,1,0,0
1050201503040,2013,0,0,1,1,2,0,1,0,0,0,0,1,1,0
1050201503058,2013,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1050201503076,2013,0,1,1,0,1,1,0,0,0,2,1,0,1,0
1050201503094,2013,1,2,1,2,1,1,0,0,0,0,0,0,1,0
1050201503112,2013,1,0,0,0,0,1,0,0,2,1,0,1,0,0
1050201503130,2013,1,0,1,0,0,1,0,0,1,0,0,1,0,0
1050201503148,2013,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1050201503167,2013,2,0,0,0,1,0,0,0,0,0,0,1,0,0
1050301501011,2013,1,0,1,0,0,1,0,0,1,0,0,1,0,0
1050301501062,2013,0,0,0,0,0,1,0,0,0,0,0,2,0,0
1050301501114,2013,0,0,1,1,1,1,0,0,0,0,1,0,1,0
1050301501183,2013,0,1,0,1,2,0,1,0,0,1,0,0,1,0
1050301501236,2013,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1050301501306,2013,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1050301501372,2013,1,1,0,0,1,1,0,0,0,0,0,1,0,0
1050301501408,2013,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1050301501503,2013,0,1,0,1,0,1,0,0,2,0,1,0,1,0
1050301501572,2013,1,1,1,1,0,1,0,1,2,0,0,1,0,0
1050302304003,2013,0,0,0,1,2,0,1,0,0,0,0,0,1,0
1050302304015,2013,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1050302304021,2013,0,1,0,0,1,0,0,1,1,0,0,1,0,0
1050302304039,2013,2,0,0,0,1,0,0,0,0,0,0,1,0,0
1050302304053,2013,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1050302304057,2013,0,0,0,0,3,0,0,0,0,0,0,0,0,1
1050302304075,2013,1,1,1,2,0,0,1,0,0,1,0,0,1,0
1050302304094,2013,1,2,1,0,0,0,0,1,0,0,0,0,1,0
1050302304112,2013,0,0,0,0,0,1,0,0,1,1,0,1,0,0
1050302304130,2013,0,1,0,1,0,1,0,0,1,1,1,1,0,0
1050302304148,2013,1,1,0,1,0,1,0,0,0,2,1,0,1,0
1050302304166,2013,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2010200102008,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010200102019,2013,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2010200102030,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010200102041,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010200102052,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010200102063,2013,2,1,1,0,2,0,0,0,0,0,0,6,2,0
2010200102085,2013,0,0,1,1,1,1,0,0,0,0,0,0,1,0
2010200102096,2013,0,1,0,0,0,2,0,0,0,1,0,1,1,0
2010200102107,2013,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2010200102118,2013,0,0,0,0,1,0,0,0,0,0,1,0,1,1
2010200102129,2013,0,0,0,0,1,1,0,0,0,0,1,1,0,1
2010200102141,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010300102004,2013,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2010300102014,2013,1,0,0,0,0,1,0,1,1,1,0,1,0,0
2010300102019,2013,0,0,0,1,1,1,0,0,0,0,0,1,1,0
2010300102049,2013,0,2,1,0,0,1,0,1,1,1,0,1,0,0
2010300102064,2013,0,0,1,2,1,0,1,0,0,1,0,1,1,0
2010300102079,2013,1,0,0,2,0,0,1,1,0,1,0,1,1,0
2010300102094,2013,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2010300102109,2013,0,0,0,0,1,0,1,0,0,0,1,0,1,0
2010300102125,2013,0,0,0,1,2,1,0,0,0,0,0,0,1,0
2010300601003,2013,1,1,1,2,1,1,0,2,0,0,0,0,1,0
2010300601022,2013,1,1,1,0,0,1,0,0,1,2,1,0,1,0
2010300601040,2013,0,1,1,1,0,0,1,0,1,1,1,1,1,0
2010300601061,2013,1,0,0,2,0,1,0,0,1,2,1,0,1,0
2010300601079,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010300601097,2013,0,0,2,0,0,1,0,0,2,0,0,0,1,0
2010300601115,2013,1,3,1,0,0,1,0,0,0,1,0,0,1,0
2010300601133,2013,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2010300601171,2013,1,0,0,0,1,1,0,0,0,0,0,1,1,0
2010300802007,2013,0,0,0,0,1,1,0,0,0,0,0,1,0,0
2010300802066,2013,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2010300802069,2013,0,0,0,0,0,0,1,0,1,0,1,0,1,0
2010300802078,2013,1,0,0,0,1,1,0,0,2,0,0,1,0,0
2010300802113,2013,0,0,1,0,0,1,1,0,1,1,0,0,1,0
2010300802147,2013,0,1,0,0,0,0,0,1,1,0,0,1,0,0
2010300802181,2013,0,1,0,0,0,0,1,1,1,0,0,0,1,0
2010300802217,2013,0,0,1,2,0,2,0,1,0,1,1,1,1,0
2010300802250,2013,1,1,0,2,0,0,1,1,0,0,0,0,1,0
2010300802283,2013,0,0,1,0,0,0,1,1,1,0,0,0,1,0
